timestamp,device_id,packet_size,latency,signal_strength,memory_usage,battery_level,cpu_usage,failed_packets,status
2024-04-16 20:05:02.702702,V-01,2341.99,478.8,-104.9,89.99,4.72,98.29,64,1
2024-04-17 20:06:29.189189,V-01,2306.08,521.69,-79.68,89.28,1.31,94.17,31,1
2024-04-18 20:07:55.675675,V-01,1876.77,482.66,-95.92,91.33,1.69,97.88,96,1
2024-04-19 20:09:22.162162,V-01,1841.5,565.85,-97.3,96.95,11.61,94.57,82,1
2024-04-20 20:10:48.648648,V-01,2007.24,507.98,-100.35,92.63,0.94,98.95,78,1
2024-04-21 20:12:15.135135,V-01,2080.77,483.97,-103.76,85.05,7.64,94.41,78,1
2024-04-22 20:13:41.621621,V-01,1952.5,516.79,-108.25,98.18,5.72,92.27,50,1
2024-04-23 20:15:08.108108,V-01,1937.72,469.93,-100.87,94.02,7.81,96.58,43,1
2024-04-24 20:16:34.594594,V-01,1718.99,490.86,-108.44,95.67,7.29,90.03,69,1
2024-04-25 20:18:01.081081,V-01,2312.2,549.8,-100.06,92.65,8.65,92.87,23,1
2024-04-26 20:19:27.567567,V-01,2142.17,553.09,-106.13,94.12,0.2,98.87,45,1
2024-04-27 20:20:54.054054,V-01,1947.22,587.1,-86.65,91.6,2.31,91.29,57,1
2024-04-28 20:22:20.540540,V-01,1829.13,528.18,-116.5,95.9,8.53,99.54,75,1
2024-04-29 20:23:47.027027,V-01,2162.47,390.49,-102.06,91.96,11.7,97.44,95,1
2024-04-30 20:25:13.513513,V-01,2684.49,482.67,-105.95,94.43,6.95,96.44,64,1
2024-05-01 20:26:40.000000,V-01,1939.33,450.49,-100.33,94.42,1.91,93.61,97,1
2024-05-02 20:28:06.486486,V-01,1700.6,551.02,-96.17,88.54,14.46,99.67,47,1
2024-05-03 20:29:32.972972,V-01,1582.26,520.85,-104.59,89.63,0.99,91.91,38,1
2024-05-04 20:30:59.459459,V-01,2518.19,479.86,-94.93,88.11,5.98,95.73,39,1
2024-05-05 20:32:25.945945,V-01,1689.29,496.96,-102.42,95.25,2.89,92.32,53,1
2024-05-06 20:33:52.432432,V-01,2284.92,498.8,-115.9,87.42,1.75,99.03,41,1
2024-05-07 20:35:18.918918,V-01,1629.27,467.25,-88.7,87.53,19.49,97.39,25,1
2024-05-08 20:36:45.405405,V-01,2170.32,514.38,-102.82,91.2,16.3,92.11,41,1
2024-05-09 20:38:11.891891,V-01,2222.06,467.89,-99.94,94.11,9.38,95.17,73,1
2024-05-10 20:39:38.378378,V-01,1774.77,528.3,-85.27,86.61,4.72,92.78,33,1
2024-05-11 20:41:04.864864,V-01,2055.61,536.42,-88.33,88.51,10.74,92.8,87,1
2024-05-12 20:42:31.351351,V-01,1605.65,393.08,-94.74,91.76,6.73,92.04,31,1
2024-05-13 20:43:57.837837,V-01,2148.87,506.17,-93.64,91.73,19.86,91.38,62,1
2024-05-14 20:45:24.324324,V-01,1954.95,596.95,-105.83,98.29,6.47,96.99,87,1
2024-05-15 20:46:50.810810,V-01,1734.74,448.48,-97.37,87.41,5.23,90.5,80,1
2024-05-16 20:48:17.297297,V-01,2099.81,538.95,-113.42,85.26,6.23,90.68,41,1
2024-05-17 20:49:43.783783,V-01,1852.23,507.04,-96.71,99.42,0.1,95.35,98,1
2024-05-18 20:51:10.270270,V-01,2549.39,447.31,-81.71,92.0,3.65,98.73,33,1
2024-05-19 20:52:36.756756,V-01,1457.12,478.38,-98.03,88.87,2.41,90.74,92,1
2024-05-20 20:54:03.243243,V-01,2019.01,523.47,-118.71,87.13,13.47,91.24,92,1
2024-05-21 20:55:29.729729,V-01,2124.94,523.57,-102.48,97.17,10.37,92.49,31,1
2024-05-22 20:56:56.216216,V-01,1903.4,549.77,-99.7,91.77,7.37,97.6,67,1
2024-05-23 20:58:22.702702,V-01,1735.11,563.9,-105.31,95.03,16.8,95.28,39,1
2024-05-24 20:59:49.189189,V-01,1755.55,608.01,-100.75,98.66,5.84,97.15,61,1
2024-05-25 21:01:15.675675,V-01,2223.64,544.53,-98.67,90.63,19.86,90.58,82,1
2024-05-26 21:02:42.162162,V-01,1612.02,444.47,-96.21,98.73,11.09,92.49,94,1
2024-05-27 21:04:08.648648,V-01,2172.44,375.14,-106.29,93.19,7.55,90.94,53,1
2024-05-28 21:05:35.135135,V-01,1952.19,481.26,-108.29,86.85,7.66,93.7,30,1
2024-05-29 21:07:01.621621,V-01,2151.28,459.36,-95.67,94.41,4.33,95.54,79,1
2024-05-30 21:08:28.108108,V-01,2339.34,508.76,-103.83,87.39,15.4,92.49,62,1
2024-05-31 21:09:54.594594,V-01,1993.57,475.99,-86.81,90.22,3.22,93.21,90,1
2024-06-01 21:11:21.081081,V-01,2085.76,590.63,-97.9,88.17,5.06,97.42,54,1
2024-06-02 21:12:47.567567,V-01,1931.71,490.43,-79.86,97.2,10.13,92.27,59,1
2024-06-03 21:14:14.054054,V-01,2641.18,517.09,-91.81,99.98,1.88,93.74,48,1
2024-06-04 21:15:40.540540,V-01,1853.52,563.15,-116.51,89.25,0.78,92.12,95,1
2024-06-05 21:17:07.027027,V-01,1501.02,476.54,-81.97,88.85,16.03,90.31,86,1
2024-06-06 21:18:33.513513,V-01,2137.8,479.52,-74.92,87.59,17.71,98.77,69,1
2024-06-07 21:20:00.000000,V-01,2082.19,535.73,-103.64,88.21,6.1,90.39,36,1
2024-06-08 21:21:26.486486,V-01,2513.42,500.5,-109.86,91.66,18.22,90.52,77,1
2024-06-09 21:22:52.972972,V-01,1823.46,441.14,-99.57,86.85,0.21,97.74,73,1
2024-06-10 21:24:19.459459,V-01,1918.22,575.98,-111.62,92.05,11.63,97.86,76,1
2024-06-11 21:25:45.945945,V-01,2048.0,503.61,-84.29,92.41,18.51,94.6,34,1
2024-06-12 21:27:12.432432,V-01,1696.91,526.02,-106.02,92.78,14.42,98.03,34,1
2024-06-13 21:28:38.918918,V-01,2374.87,495.06,-93.51,87.3,12.6,98.73,40,1
2024-06-14 21:30:05.405405,V-01,1827.25,495.04,-114.41,96.81,13.68,95.66,66,1
2024-06-15 21:31:31.891891,V-01,2281.54,478.6,-60.74,88.53,1.83,94.33,94,1
2024-06-16 21:32:58.378378,V-01,1874.62,457.15,-92.53,95.26,10.33,94.25,34,1
2024-06-17 21:34:24.864864,V-01,1789.37,529.9,-99.68,93.75,17.66,97.18,40,1
2024-06-18 21:35:51.351351,V-01,2305.87,413.23,-86.08,94.86,9.46,94.66,31,1
2024-06-19 21:37:17.837837,V-01,2067.21,490.39,-103.23,97.37,5.49,95.2,28,1
2024-06-20 21:38:44.324324,V-01,1938.65,483.98,-113.61,86.32,2.53,99.18,39,1
2024-06-21 21:40:10.810810,V-01,2001.86,444.99,-80.86,93.91,16.09,98.99,53,1
2024-06-22 21:41:37.297297,V-01,1978.95,559.79,-101.66,91.87,8.07,97.79,82,1
2024-06-23 21:43:03.783783,V-01,1665.13,545.73,-121.11,85.4,10.19,99.83,99,1
2024-06-24 21:44:30.270270,V-01,2021.72,498.36,-110.9,87.48,18.01,97.68,81,1
2024-06-25 21:45:56.756756,V-01,1840.93,438.04,-81.83,98.74,8.66,93.28,67,1
2024-06-26 21:47:23.243243,V-01,1454.42,502.46,-102.12,89.87,17.76,92.48,60,1
2024-06-27 21:48:49.729729,V-01,2398.04,506.18,-100.25,95.02,7.03,92.04,33,1
2024-06-28 21:50:16.216216,V-01,2307.32,471.35,-94.92,89.21,5.52,99.6,43,1
2024-06-29 21:51:42.702702,V-01,1824.2,471.33,-112.52,94.03,9.89,97.47,86,1
2024-06-30 21:53:09.189189,V-01,1928.61,479.27,-78.86,95.14,8.1,91.18,48,1
2024-07-01 21:54:35.675675,V-01,1750.97,467.2,-94.67,87.97,4.17,92.77,37,1
2024-07-02 21:56:02.162162,V-01,2345.03,518.42,-92.71,86.62,10.81,95.99,60,1
2024-07-03 21:57:28.648648,V-01,2112.83,536.32,-84.53,97.93,14.8,94.86,36,1
2024-07-04 21:58:55.135135,V-01,1820.66,498.38,-108.82,88.65,9.69,95.57,87,1
2024-07-05 22:00:21.621621,V-01,1893.69,416.98,-105.81,87.62,4.78,94.54,52,1
2024-07-06 22:01:48.108108,V-01,1769.82,514.09,-100.62,91.7,10.02,94.2,97,1
2024-07-07 22:03:14.594594,V-01,2322.6,525.44,-118.23,90.53,11.07,99.95,60,1
2024-07-08 22:04:41.081081,V-01,1842.91,549.06,-86.86,96.32,11.57,97.48,48,1
2024-07-09 22:06:07.567567,V-01,1743.38,508.94,-105.72,98.95,6.96,90.77,27,1
2024-07-10 22:07:34.054054,V-01,2152.36,482.3,-110.04,96.25,1.11,93.59,26,1
2024-07-11 22:09:00.540540,V-01,1617.11,501.53,-107.15,99.63,2.23,97.69,70,1
2024-07-12 22:10:27.027027,V-01,2486.16,572.31,-112.09,92.1,14.58,94.08,52,1
2024-07-13 22:11:53.513513,V-01,2441.32,486.16,-105.97,90.77,14.0,93.26,23,1
2024-07-14 22:13:20.000000,V-01,1825.26,421.68,-95.61,85.94,2.12,97.1,98,1
2024-07-15 22:14:46.486486,V-01,2025.15,540.78,-93.26,88.95,5.63,90.72,52,1
2024-07-16 22:16:12.972972,V-01,2002.7,516.54,-90.75,97.04,12.95,92.17,99,1
2024-07-17 22:17:39.459459,V-01,2259.61,536.53,-96.12,93.92,0.27,97.87,41,1
2024-07-18 22:19:05.945945,V-01,1812.89,432.21,-77.38,94.68,1.29,92.86,24,1
2024-07-19 22:20:32.432432,V-01,2566.79,519.25,-83.91,99.47,9.71,91.64,80,1
2024-07-20 22:21:58.918918,V-01,2068.4,500.52,-96.26,87.27,0.58,94.04,55,1
2024-07-21 22:23:25.405405,V-01,1588.69,600.14,-105.87,99.97,16.04,96.91,65,1
2024-07-22 22:24:51.891891,V-01,1461.24,404.93,-104.88,98.56,9.27,90.9,84,1
2024-07-23 22:26:18.378378,V-01,2065.94,480.32,-104.93,94.47,6.47,97.52,65,1
2024-07-24 22:27:44.864864,V-01,1847.09,502.25,-106.57,98.19,14.73,91.46,62,1
2024-07-25 22:29:11.351351,V-01,2306.11,640.93,-99.3,86.17,2.69,92.86,70,1
2024-07-26 22:30:37.837837,V-01,2143.27,548.81,-93.04,90.31,3.27,95.1,21,1
2024-07-27 22:32:04.324324,V-01,2112.47,450.68,-80.43,91.63,16.12,92.7,33,1
2024-07-28 22:33:30.810810,V-01,1786.31,441.79,-79.02,87.3,3.71,99.61,30,1
2024-07-29 22:34:57.297297,V-01,2421.56,519.01,-105.93,96.32,1.11,93.7,70,1
2024-07-30 22:36:23.783783,V-01,1279.22,479.04,-95.32,92.55,1.36,99.93,89,1
2024-07-31 22:37:50.270270,V-01,2009.31,553.61,-100.34,99.24,18.95,96.35,63,1
2024-08-01 22:39:16.756756,V-01,2807.58,490.05,-91.75,99.04,11.72,98.97,25,1
2024-08-02 22:40:43.243243,V-01,2561.72,658.66,-95.27,95.63,15.61,90.42,99,1
2024-08-03 22:42:09.729729,V-01,1606.62,557.78,-112.07,89.68,16.75,94.57,41,1
2024-08-04 22:43:36.216216,V-01,1823.27,503.01,-97.93,88.83,18.07,98.02,43,1
2024-08-05 22:45:02.702702,V-01,2158.69,524.01,-108.68,96.9,6.2,93.94,53,1
2024-08-06 22:46:29.189189,V-01,2192.76,408.95,-109.93,88.69,0.61,94.68,39,1
2024-08-07 22:47:55.675675,V-01,2486.96,527.72,-115.25,98.01,8.61,91.07,28,1
2024-08-08 22:49:22.162162,V-01,1700.98,522.71,-90.82,91.18,2.57,92.43,33,1
2024-08-09 22:50:48.648648,V-01,1870.06,584.51,-99.26,85.33,13.69,92.22,91,1
2024-08-10 22:52:15.135135,V-01,2018.5,502.62,-111.87,89.9,7.28,99.99,75,1
2024-08-11 22:53:41.621621,V-01,1998.16,492.71,-87.15,98.36,8.02,93.41,65,1
2024-08-12 22:55:08.108108,V-01,1794.71,600.66,-96.49,91.01,12.21,97.75,30,1
2024-08-13 22:56:34.594594,V-01,1418.29,500.77,-81.77,86.96,6.06,91.0,74,1
2024-08-14 22:58:01.081081,V-01,2256.14,469.76,-90.05,95.09,16.79,97.27,79,1
2024-08-15 22:59:27.567567,V-01,1696.56,535.38,-106.44,89.45,16.1,93.12,57,1
2024-08-16 23:00:54.054054,V-01,2505.75,451.67,-106.85,85.11,19.97,98.47,51,1
2024-08-17 23:02:20.540540,V-01,2162.1,548.76,-106.69,96.44,17.02,90.38,98,1
2024-08-18 23:03:47.027027,V-01,2789.35,545.32,-104.34,97.3,0.17,93.9,93,1
2024-08-19 23:05:13.513513,V-01,2104.97,552.18,-111.5,88.48,5.07,97.19,98,1
2024-08-20 23:06:40.000000,V-01,2139.14,509.26,-86.59,91.55,18.76,99.15,95,1
2024-08-21 23:08:06.486486,V-01,2130.11,422.99,-113.06,87.94,1.51,97.78,37,1
2024-08-22 23:09:32.972972,V-01,1576.48,524.51,-89.43,99.2,16.82,99.95,55,1
2024-08-23 23:10:59.459459,V-01,1531.29,507.99,-90.03,85.98,17.44,98.33,72,1
2024-08-24 23:12:25.945945,V-01,1920.75,424.03,-97.92,90.1,17.57,96.13,87,1
2024-08-25 23:13:52.432432,V-01,1768.96,558.12,-112.2,99.89,0.35,95.11,39,1
2024-08-26 23:15:18.918918,V-01,1766.92,529.81,-94.66,96.99,6.11,95.93,39,1
2024-08-27 23:16:45.405405,V-01,2178.3,508.32,-86.97,94.14,8.35,90.23,59,1
2024-08-28 23:18:11.891891,V-01,1820.95,494.0,-95.46,97.58,5.69,94.64,98,1
2024-08-29 23:19:38.378378,V-01,2054.94,506.82,-99.22,92.91,6.14,91.53,95,1
2024-08-30 23:21:04.864864,V-01,1704.66,494.03,-97.95,86.36,15.95,97.1,54,1
2024-08-31 23:22:31.351351,V-01,1725.36,542.63,-82.37,93.82,18.93,92.3,67,1
2024-09-01 23:23:57.837837,V-01,1928.93,433.84,-96.74,99.37,7.78,90.28,75,1
2024-09-02 23:25:24.324324,V-01,1667.03,402.96,-128.64,93.4,12.89,92.34,41,1
2024-09-03 23:26:50.810810,V-01,2367.7,500.18,-109.97,87.39,1.35,93.44,98,1
2024-09-04 23:28:17.297297,V-01,1799.94,514.78,-89.05,92.89,6.23,95.69,51,1
2024-09-05 23:29:43.783783,V-01,1608.69,482.24,-107.08,92.7,11.55,95.06,66,1
2024-09-06 23:31:10.270270,V-01,1794.47,555.03,-100.98,93.77,12.08,92.51,22,1
2024-09-07 23:32:36.756756,V-01,1996.33,506.68,-116.77,88.5,14.65,91.16,83,1
2024-09-08 23:34:03.243243,V-01,1879.8,577.03,-99.78,97.43,7.9,92.96,81,1
2024-09-09 23:35:29.729729,V-01,1823.81,485.2,-86.41,99.85,6.43,96.89,52,1
2024-09-10 23:36:56.216216,V-01,2041.76,508.09,-100.44,94.87,19.68,95.26,53,1
2024-09-11 23:38:22.702702,V-01,1962.44,620.47,-105.27,99.8,15.65,92.28,63,1
2024-09-12 23:39:49.189189,V-01,2161.13,498.99,-116.54,90.71,11.64,99.84,91,1
2024-09-13 23:41:15.675675,V-01,1811.17,495.86,-107.58,91.87,13.77,95.4,45,1
2024-09-14 23:42:42.162162,V-01,1514.42,461.24,-107.33,95.96,6.89,95.85,62,1
2024-09-15 23:44:08.648648,V-01,2178.19,431.85,-84.9,89.33,2.37,94.65,31,1
2024-09-16 23:45:35.135135,V-01,1840.48,539.62,-85.25,94.44,14.09,90.83,66,1
2024-09-17 23:47:01.621621,V-01,2217.51,506.4,-101.72,96.54,18.86,97.47,52,1
2024-09-18 23:48:28.108108,V-01,1922.76,477.36,-108.76,89.06,7.62,93.25,79,1
2024-09-19 23:49:54.594594,V-01,2006.02,545.83,-115.44,93.52,0.27,91.07,47,1
2024-09-20 23:51:21.081081,V-01,2168.65,400.19,-90.13,96.82,14.95,90.0,55,1
2024-09-21 23:52:47.567567,V-01,2103.2,427.87,-107.47,99.84,15.19,97.48,83,1
2024-09-22 23:54:14.054054,V-01,1670.64,553.82,-91.5,89.2,3.74,90.73,80,1
2024-09-23 23:55:40.540540,V-01,2028.44,596.85,-120.79,97.35,4.25,96.35,86,1
2024-09-24 23:57:07.027027,V-01,1736.94,469.63,-74.9,86.3,2.82,90.3,52,1
2024-09-25 23:58:33.513513,V-01,2338.41,466.92,-87.76,85.44,18.9,96.34,27,1
2024-09-27 00:00:00.000000,V-01,2005.03,497.31,-123.37,98.92,14.58,92.13,99,1
